name,description,publisher,datasetId,dataId,prefecture,municipality,updatedAt,lat,lon,bbox,fileUrl
寿町会館,,,,c670bb34-7f4f-4b8e-ac5d-a7a456f3f6da,,,,35.5135889991,138.829035,,
初狩小学校,,,,d490939a-be14-4cbe-8940-4df59cde6e59,,,,35.596757,138.878518,,
日川高校体育館,,,,ee5bdbe2-4e6b-4a8c-8ba6-8356940da7b4,,,,35.663466,138.683398,,
雇用促進住宅広場,,,,f5482b82-f83a-4e90-ac9c-e6af67441aa7,,,,35.7245567639,138.429509934,,
畳屋上駐車場,,,,fbc60a79-4d80-47cd-bd37-7d424714f0be,,,,35.5589892553,138.910963139,,
南部市民センター,,,,2f192f05-5ac1-458a-b72d-e8c38f50d79f,,,,35.614181,138.57988,,
加納岩公民館,,,,6fbececf-b271-46f0-9a1d-ff0aa012963a,,,,35.682878,138.688108,,
都留文科大学グラウンド,,,,6fe034dc-dd0b-43b4-9777-5896e9676999,,,,35.5377141094,138.89668471,,
大月東中学校,,,,783f31ff-9d8c-4e7d-a0ca-fc6487b85322,,,,35.61059,138.935567,,
松山会館,,,,7d9b61e8-4552-4844-a2ae-cab3e54a860a,,,,35.4850479991,138.784556,,
富士散策公園,,,,827b3de1-fc0a-4c24-92c7-2f5ef6a678d6,,,,35.455362,138.805385,,
牧丘町コミュニティセンター,,,,93e8d4dc-99a7-4504-9d1d-70f04da81dcf,,,,35.7401745836,138.714347927,,
谷村第二小学校屋体,,,,96af382d-ff79-4c93-b66f-b9dd8eb9591e,,,,35.551458,138.925987,,
元富士精工広場,,,,9ea0a65e-13a6-45d0-81ae-5d8a6b010dd3,,,,35.5393666072,138.886859209,,
